time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.390713807983,0.291580273173,15.9007199077,0.0690425083846,6.21742200529,0.0,0.633845984682,0.45691100271,5.05177790379,0.0815091662555,-0.0306160649486,0.0,413.7232373945304,415.5728020728826,414.59659425977696,413.309020847236
2.2800000000000016,0.429851091881,0.320166804867,16.2028996099,0.0741152656412,6.21560562012,0.0,0.670885037273,0.49639177785,5.02094793554,0.090013132203,-0.0295959225969,0.0,421.4825123427345,421.5703332834802,418.46476803679303,419.2107970311912
2.3400000000000016,0.471405645636,0.351390715166,16.5056459602,0.0796199104262,6.213487496,0.0,0.714426508545,0.544899722367,5.07029242846,0.0949966127943,-0.0502745600667,0.0,447.06903064976825,445.38008702741075,445.7708495401333,446.1849885756591
2.4000000000000017,0.51581258313,0.385855704823,16.8141192052,0.0848627665668,6.21083501815,0.0,0.766057717285,0.604474864548,5.21139877612,0.0643218464743,-0.0342246632748,0.0,474.40520382583253,475.6351076393854,475.7891628121942,473.440024110484
2.4600000000000017,0.563071949338,0.423650748126,17.1269516036,0.0888645884065,6.20879471506,0.0,0.809425455154,0.655697191108,5.21624163536,0.0710661051477,-0.0335694966836,0.0,433.65651754540886,433.7110539649092,434.20674495397736,434.77567722469706
2.520000000000002,0.612834310199,0.464430853525,17.4382791643,0.0936500985833,6.20680144162,0.0,0.849489109276,0.704016245543,5.16150773365,0.0930916467883,-0.0325337609543,0.0,414.0616431484127,414.1522474561862,413.97292326579196,415.91226993169965
2.580000000000002,0.665203559011,0.508403285931,17.7485436434,0.100608937824,6.20461093057,0.0,0.896321466006,0.762297292553,5.18043322122,0.141887778974,-0.0459575647387,0.0,438.1885120680247,437.07030583867027,437.4639268935643,441.5198841688255
2.640000000000002,0.720660234322,0.556310269868,18.0628885688,0.108718868777,6.20177296415,0.0,0.952473444937,0.835409428695,5.29701151518,0.116271230604,-0.0501271698221,0.0,469.2270424041788,468.9019701454037,470.7870601310577,468.8159270483419
2.700000000000002,0.778923618553,0.607936765724,18.3766736493,0.115650259117,6.19870527434,0.0,0.989885400091,0.886000093162,5.1629857184,0.113984934923,-0.0532085137161,0.0,388.89775710091664,388.6068856237993,388.05805890557167,387.85739524211004
2.760000000000002,0.840012810975,0.663430272966,18.6886922008,0.122455587111,6.19513487543,0.0,1.04670746556,0.964396359712,5.23710533979,0.112273156923,-0.0766912099325,0.0,458.3457759606221,456.4728149834947,456.6692266878693,456.54371509314836
2.820000000000002,0.904732888247,0.723963583817,19.0067633836,0.129427241333,6.19061394604,0.0,1.11104685325,1.05401155558,5.3644393784,0.123060033778,-0.0727922249747,0.0,474.5331791198926,474.82835909619723,473.53052477039193,474.37079903613244
2.880000000000002,0.973267032337,0.789826032639,19.3309433122,0.136595011815,6.18582131218,0.0,1.17382156212,1.14204797769,5.44094940528,0.111080195777,-0.100376212221,0.0,461.83969376283505,459.65328774422323,460.88835516330425,459.9526234349001
2.940000000000002,1.04570765992,0.861162223247,19.6600712266,0.143324754917,6.17951660731,0.0,1.24142651859,1.23640383653,5.52927286612,0.114241575091,-0.116691982715,0.0,466.0302292186904,464.743681853813,465.46816568026236,465.7260760653639
3.000000000000002,1.12213799358,0.93802280903,19.99260162,0.150638726043,6.17257129508,0.0,1.3068589779,1.32620708673,5.55465224631,0.133961766257,-0.113946191633,0.0,446.8774038682325,447.08931319025675,446.91114626993476,448.52898080263367
3.0600000000000023,1.20288501739,1.02076146266,20.3289377449,0.158230598597,6.16595058103,0.0,1.38532013003,1.4324306109,5.65568580466,0.1044147281,-0.103977369401,0.0,470.76093260664317,471.5217441586167,473.53332330338,471.26760572422
3.1200000000000023,1.28841787501,1.10994382653,20.6708263033,0.164666097814,6.15991783263,0.0,1.46631222416,1.540827662,5.73982734212,0.112408441228,-0.0944449914157,0.0,468.1671946061607,468.9002260574216,467.8965951285609,468.5280469526437
3.1800000000000024,1.37867021084,1.20541443867,21.0156813075,0.171814297845,6.15455664996,0.0,1.54255399727,1.64208338511,5.75492136412,0.130002320554,-0.0807406755151,0.0,447.58021585143905,448.6877156282826,447.95343843894153,449.3945842804708
3.2400000000000024,1.47352908919,1.30700682003,21.3609426866,0.179218438644,6.14936236538,0.0,1.61981079716,1.74493894261,5.75343903078,0.105016457526,-0.101983662185,0.0,445.25410536884846,443.50596563126635,444.6145011004501,442.5757548804979
3.3000000000000025,1.57370453583,1.4156709253,21.7103607471,0.185214531023,6.14517174108,0.0,1.71975124125,1.87765646767,5.89268414175,0.0871086177147,-0.0388283375265,0.0,484.558707446396,489.2793154726164,490.11679123205033,488.79125893847583
3.3600000000000025,1.67973629085,1.53212983262,22.0665670323,0.190251683486,6.14315644688,0.0,1.81473955313,2.00466256853,5.98004850709,0.0767508218483,-0.0247594148301,0.0,474.2699420734161,475.3490990279031,475.33697617758884,474.5476285712853
3.4200000000000026,1.79056742641,1.65504734913,22.4215006452,0.195055799277,6.14163746974,0.0,1.87978353138,2.09297871141,5.85151673617,0.0859890961788,-0.0264537975354,0.0,405.9802963712111,405.8280207759932,405.27514057474986,406.11065329832775
3.4800000000000026,1.90591227272,1.78413627562,22.772794103,0.200005976727,6.13990091342,0.0,1.96512823128,2.21034697583,5.85790961184,0.074420282361,-0.0344525090854,0.0,452.00646063072816,451.3610102322014,449.6048450485363,448.6717644196383
3.5400000000000027,2.0265864488,1.92059706223,23.1256795953,0.205179073413,6.13737544158,0.0,2.05745509131,2.33866410687,5.90433095633,0.102996747192,-0.0652837595874,0.0,464.03064819184334,461.6023623847994,463.76050721624927,466.005633828664
3.6000000000000028,2.15271548564,2.06466512853,23.4804291225,0.21153288918,6.13374911438,0.0,2.14710946786,2.46404653708,5.92013886466,0.111140081862,-0.0521829948046,0.0,455.13733950672827,456.1823381599103,455.1363705389724,455.79728058548966
3.660000000000003,2.2842917868,2.21637842224,23.8361600111,0.218773219809,6.13149984239,0.0,2.23891441661,2.5935654437,5.93701887397,0.134983457725,-0.0178987732056,0.0,455.96883471357506,458.69930619063814,455.72198301481035,457.63666495398644
3.720000000000003,2.42190504529,2.37670332902,24.1960571187,0.226644452944,6.13028339793,0.0,2.34811975356,2.75117144964,6.05834769377,0.122253301959,-0.0255065913981,0.0,490.154548795978,489.588773282149,491.09855748235856,490.16713957770867
3.780000000000003,2.56566573439,2.54601778592,24.5605109125,0.233790324509,6.12851999739,0.0,2.4439374561,2.89314312684,6.08944399464,0.111900428289,-0.0385795648917,0.0,465.2195996346942,464.1943593422786,465.9645570791844,465.166328596937
3.840000000000003,2.71436318157,2.72271869706,24.921567852,0.240103419432,6.12620235349,0.0,2.51284664733,2.99739082521,5.94620244826,0.0864852271538,-0.0387232125105,0.0,408.6921152882151,408.67843479988176,408.8925446711579,406.6318463733197
3.900000000000003,2.86853990333,2.90772967986,25.2820926322,0.245003424034,6.12396005108,0.0,2.62640591463,3.16983900967,6.07005734762,0.069684508144,-0.0347977142418,0.0,493.59160230973094,493.8807740897839,495.05111150219284,493.81764566665623
3.960000000000003,3.0291484773,3.1025367907,25.6474801501,0.249573127562,6.12170270509,0.0,2.72727774855,3.32391443938,6.10882488911,0.0866976128375,-0.0439717709275,0.0,470.18432577973766,469.4722602501471,470.8501051665757,472.1689117888894
4.020000000000002,3.19499441322,3.30536984298,26.0101209556,0.254553753396,6.11934028855,0.0,2.80112075662,3.43756448973,5.97953546771,0.0743762302592,-0.0314798783383,0.0,415.7514017118749,416.843865193149,417.3306942191471,416.2595593064552
4.080000000000001,3.36565243596,3.51561982678,26.3670861025,0.258792199963,6.11724299225,0.0,2.8875889256,3.57102058837,5.91921394003,0.0618711630899,-0.0430115186674,0.0,440.4843458803342,439.5288481958982,439.51701571051984,438.48293534631273
4.14,3.54154751728,3.73395855725,26.7205478685,0.262199104485,6.114888497,0.0,2.97572353101,3.70710995747,5.8627355139,0.0439233682379,-0.0326058362798,0.0,439.3354668737456,440.19681704759995,442.94447168245887,441.46777111126283
4.199999999999998,3.72279145971,3.96054694357,27.0708098814,0.264619119346,6.11381180745,0.0,3.06578847908,3.84591350184,5.81256889382,0.0319642507747,0.00161574103694,0.0,441.1674252239917,443.9847567243973,444.4794304031704,443.49881004779206
4.259999999999997,3.90948681081,4.19555253863,27.4183310568,0.266756368061,6.11451352266,0.0,3.15726371518,3.987634165,5.77137991261,0.042079756884,0.0266371375291,0.0,445.60968557477815,447.650888732804,445.7629893372228,446.58960890222227
4.319999999999996,4.10168068516,4.43914065613,27.7636198422,0.268924616347,6.11665722172,0.0,3.24893004169,4.13201856729,5.73813131912,0.0203047641674,0.0495373226941,0.0,448.48948613107393,450.34663308413866,449.8668991276624,448.1003178280119
4.379999999999995,4.29918507681,4.6911927526,28.1061660921,0.270384811886,6.11974384293,0.0,3.33421989401,4.2697168323,5.68018583386,0.0313776308377,0.05500588233,0.0,442.13799084909135,442.5901323680059,439.49839126135953,440.41552533472714
4.439999999999993,4.50236443616,4.95253186891,28.4489391765,0.272266500483,6.12389243841,0.0,3.43782343357,4.44145343601,5.74493491508,0.0313291544975,0.0882161643941,0.0,479.0927866249053,481.61480580981396,480.27395411341655,480.27053920698904
4.499999999999992,4.71058742152,5.22239970142,28.7892141425,0.274303567711,6.12957931273,0.0,3.50256260022,4.55432241707,5.5982775956,0.0387367435586,0.105432726004,0.0,410.27837070535537,411.81287396652846,411.79753451008577,412.4530445710338
4.559999999999991,4.92347327471,5.50059931841,29.1262300158,0.27665336978,6.13585259686,0.0,3.5928300166,4.7189530093,5.6351704813,0.0400030430285,0.102739819058,0.0,471.1515166216125,470.95207376368893,471.78465460201716,471.88310643845887
4.6199999999999894,5.14151923176,5.78849112103,29.4647549683,0.279166061421,6.1416979343,0.0,3.67463822291,4.87742839665,5.64871222215,0.0453860392239,0.0838110084857,0.0,466.5375691149784,465.0643966752826,463.88316438504995,464.30664323650166
4.679999999999988,5.3642114895,6.0856515251,29.8032009584,0.282281756588,6.14666210374,0.0,3.74785830041,5.0279745652,5.63267548546,0.0625527699432,0.0804963101647,0.0,456.45560549584235,456.19629909000923,455.20279921365216,456.5764597754155
4.739999999999987,5.59105535789,6.39160509536,30.1397695554,0.28629152545,6.15099546519,0.0,3.81310218956,5.17064436269,5.58627625596,0.074240645297,0.045455257351,0.0,447.52176335500616,444.66323910733917,446.4871135823342,447.44319096428103
4.799999999999986,5.82154653807,6.70577341381,30.4722557227,0.290889994546,6.15437559686,0.0,3.86963165733,5.30188259205,5.49679987758,0.0810527804584,0.0721504797237,0.0,430.4773943850883,432.73322761623285,432.34274892992323,432.92129315551466
4.859999999999984,6.0559455544,7.02918045795,30.8037816805,0.295865927274,6.15852428715,0.0,3.94304704657,5.47846321199,5.5533274814,0.0864463573204,0.0623338694672,0.0,479.619949326329,478.8768336934258,478.79078874715697,479.20610565881884
4.919999999999983,6.2943619443,7.36258154529,31.1365051253,0.301576093388,6.16247789032,0.0,4.00368941426,5.63513699326,5.53714128851,0.108537775215,0.0721983163526,0.0,457.5021959738507,458.29020911060604,456.63052862499694,458.3971313790372
4.979999999999982,6.53594132172,7.70450831485,31.4652179555,0.308027200339,6.16679334944,0.0,4.04858339367,5.76283590113,5.42026851167,0.105399538163,0.07137092122,0.0,424.1517652544583,424.08493550796663,425.1410965395205,424.88276747500686
5.0399999999999805,6.78058153868,8.05534201771,31.7906210574,0.314602003843,6.17179188352,0.0,4.10549931234,5.9318941519,5.42599846374,0.116843119282,0.100231664326,0.0,463.89982574946066,466.16619161998074,464.25050524846034,465.1577365175739
